Name,Lat Dd,Sec Town,Long Dd,Longitude,Structures,Yr Confirm,Latitude,Status,Aprox Str1,Yr Range1,Aprox Str2,Yr Range2,latitude,longitude
,11.201944,,25.973333,0255824,,,111207.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.2019444441809,25.9733333335666
,11.199167,,25.939167,0255621,,,111157.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1991666668084,25.9391666663088
,11.203611,,25.926111,0255534,,,111213.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.2036111109642,25.9261111110391
EL KHABAJAY,11.179167,,25.904444,0255416,,,111045.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.1791666663088,25.9044444446556
,11.2825,,25.904722,0255417,,,111657.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.2824999996754,25.9047222218532
,11.338611,,25.966389,0255759,,,112019.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.3386111114138,25.966388889236
,11.321389,,25.976111,0255834,,,111917.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.321388889186,25.9761111109392
,11.299444,,25.963611,0255749,,,111758.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.2994444447055,25.9636111109642
,11.278056,,25.964722,0255753,,,111641.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.2780555555196,25.9647222224528
,11.265278,,25.978333,0255842,,,111555.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.2652777774476,25.9783333330171
,11.309167,,25.976667,0255836,,,111833.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.3091666664087,25.9766666662338
VILMU,11.762222,,26.038056,0260217,,2007,114544.0,DESTROYED,0.0,2007.0,0.0,2007.0,11.7622222218782,26.0380555555196
KORUNGEI,12.5775,,25.383333,0252300,,,123439.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.5775000003249,25.3833333336666
,12.489444,,25.405278,0252419,,,122922.0,DESTROYED,0.0,0.0,0.0,0.0,12.4894444443058,25.4052777781471
HUWEISH,12.448611,,25.376389,0252235,,,122655.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4486111108143,25.3763888893359
TANG TANG,12.455833,,25.360278,0252137,,,122721.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4558333332419,25.3602777776974
BANJADEED,12.413889,,25.315556,0251856,,,122450.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4138888891611,25.3155555553448
JUKKA,12.404444,,25.334444,0252004,,,122416.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4044444446556,25.3344444443558
ZAWIA,12.431944,,25.31,0251836,,,122555.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.4319444447805,25.3099999997004
SANIHAYAH,12.453611,,25.325833,0251933,,,122713.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.453611111164,25.3258333332419
TEBELDIYA,12.447222,,25.291944,0251731,,,122650.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.447222222128,25.291944444081
,12.399167,,25.307222,0251826,,,122357.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3991666671081,25.3072222223279
BARKAZ,12.365556,,25.338889,0252020,,,122156.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.3655555551449,25.3388888885116
,12.621111,,25.795833,0254745,,,123716.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.621111111189,25.7958333337415
BREIGA,12.551389,,25.595,0253542,,2006,123305.0,DESTROYED,0.0,2006.0,0.0,2006.0,12.5513888888863,25.5949999998503
GHAR HAJ,12.562222,,25.601389,0253605,,2006,123344.0,DESTROYED,0.0,2006.0,0.0,2006.0,12.562222222078,25.6013888888863
DUBAH,12.558611,,25.612778,0253646,,2006/2007,123331.0,DESTROYED,0.0,2006.0,0.0,2007.0,12.5586111113139,25.6127777773727
BABU NOU,12.595,,25.610556,0253638,,2006,123542.0,DESTROYED,0.0,2006.0,0.0,2006.0,12.5949999997504,25.6105555552948
SURAA,12.596667,,25.635833,0253809,,2006/2007,123548.0,DESTROYED,0.0,2006.0,0.0,2007.0,12.5966666665336,25.6358333333418
ABU SAND,12.621944,,25.626667,0253736,,,123719.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6219444445806,25.6266666669333
HILET FAD,12.637778,,25.631944,0253755,,,123816.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6377777781221,25.6319444444807
,12.648889,,25.576111,0253434,,,123856.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6488888885116,25.5761111108392
TAMIM ADAM,12.696111,,25.791667,0254730,,,124146.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.6961111110391,25.7916666667834
,12.776111,,25.748056,0254453,~25 of ~25,2009,124634.0,DESTROYED,25.0,2009.0,25.0,2009.0,12.7761111112389,25.7480555559193
ABU DAHEISHA,12.779722,,25.604444,0253616,,,124647.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.7797222220031,25.6044444443558
KHORSILLA,12.813056,,25.598611,0253555,,,124847.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8130555558694,25.5986111115138
,12.830556,,25.561111,0253340,,,124950.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8305555552948,25.5611111106894
UM HABEILA,12.82,,25.538611,0253219,,,124912.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8200000002,25.5386111109142
,12.865556,,25.575,0253430,,,125156.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8655555559443,25.57500000025
,12.855278,,25.605556,0253620,,,125119.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.8552777780472,25.6055555558444
,12.906944,,25.594167,0253539,,,125425.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9069444447305,25.5941666664586
,12.929722,,25.545556,0253244,,,125547.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9297222226027,25.5455555552448
,12.933611,,25.503056,0253011,,,125601.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9336111114638,25.5030555558694
WADA'A,12.836944,1,25.738056,0254417,Secondary Town; ~1000 of ~4000,2009,125013.0,DAMAGED,1000.0,2009.0,4000.0,2009.0,12.8369444443308,25.7380555552199
AGANEY,12.918333,,25.753056,0254511,,2004,125506.0,DESTROYED,0.0,2004.0,0.0,2004.0,12.9183333332169,25.7530555553698
HILET JE,12.563889,,25.656389,0253923,,2006/2007,123350.0,DESTROYED,0.0,2006.0,0.0,2007.0,12.5638888888613,25.6563888891361
JEBELO,12.614722,,25.666389,0253959,,,123653.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.614722222153,25.6663888889362
TEBELDINA,12.608889,,25.696111,0254146,,,123632.0,DESTROYED,0.0,0.0,0.0,0.0,12.6088888893109,25.696111111139
HILET BA,12.645833,,25.657778,0253928,,,123845.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.645833333042,25.6577777778223
,14.440278,,22.493056,0222935,~10 of ~25,2003/2004,142625.0,DAMAGED,10.0,2003.0,25.0,2004.0,14.4402777773977,22.4930555557694
,14.76,,25.9025,0255409,,,144536.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.7600000001001,25.9024999997753
DJENGE,13.834444,,25.314444,0251852,,,135004.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8344444448554,25.3144444447555
ARD,13.843333,,25.375,0252230,,,135036.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.843333333167,25.3749999997503
,13.836944,,25.309444,0251834,,,135013.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8369444441309,25.3094444444058
JAKHO I,13.799444,,25.424167,0252527,,,134758.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.7994444442059,25.4241666662588
,13.803056,,25.439167,0252621,,,134811.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8030555558694,25.4391666664087
,13.815556,,25.431389,0252553,,,134856.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8155555558444,25.4313888886865
,13.820556,,25.44,0252624,,,134914.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8205555552948,25.4399999998003
,13.928889,,25.051667,0250306,,,135544.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9288888890112,25.0516666662838
,13.938611,,25.076944,0250437,,,135619.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9386111107144,25.0769444443308
,13.9325,,25.084722,0250505,,,135557.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9324999997754,25.0847222220531
,13.945,,25.088611,0250519,,,135642.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9449999997503,25.0886111109142
,13.95,,25.072778,0250422,,,135700.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9500000001001,25.0727777773727
,13.981389,,25.068056,0250405,,,135853.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9813888890861,25.0680555551199
,13.961944,,25.053056,0250311,,,135743.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9619444447804,25.0530555558694
,13.986389,,25.063611,0250349,,,135911.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9863888885366,25.0636111109642
,13.990833,,25.048333,0250254,,,135927.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9908333335916,25.0483333336166
,13.896111,,25.035,0250206,,,135346.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8961111113389,25.03500000025
,13.885,,25.1225,0250721,,,135306.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8850000000501,25.1225000000751
,13.886389,,25.158056,0250929,,,135311.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.8863888887364,25.1580555551199
,13.995,,25.170833,0251015,,,135942.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.9949999996504,25.1708333331919
,14.006944,,25.166944,0251001,,,140025.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.0069444443308,25.1669444443308
KIDINGIR,12.780556,,24.5775,0243439,,2003,124650.0,DESTROYED,0.0,2003.0,0.0,2003.0,12.7805555553948,24.5774999997254
,12.766944,,24.591389,0243529,,2003,124601.0,DESTROYED,0.0,2003.0,0.0,2003.0,12.7669444448304,24.591388889286
UM DEREISA,12.979444,,25.151389,0250905,,,125846.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9794444444058,25.1513888888863
TIBIRGHI,13.001667,,25.121667,0250718,,,130006.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.0016666669833,25.1216666666835
,13.0075,,25.119167,0250709,,,130027.0,DAMAGED,0.0,0.0,0.0,0.0,13.0074999998253,25.1191666665086
,13.0075,,25.137222,0250814,,,130027.0,DAMAGED,0.0,0.0,0.0,0.0,13.0074999998253,25.137222222128
,13.043056,,25.146111,0250846,,,130235.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.0430555557695,25.1461111113389
DUGULA,13.031111,,25.117778,0250704,,,130152.0,DAMAGED,0.0,0.0,0.0,0.0,13.031111111089,25.1177777778224
ASLOH,13.064167,,25.147222,0250850,,,130351.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.0641666668583,25.1472222219282
ABU RAMLAH,12.942778,,25.162222,0250944,,,125634.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9427777778723,25.1622222220781
,12.950278,,25.1675,0251003,,,125701.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9502777774976,25.1674999996254
,12.954444,,25.178056,0251041,,,125716.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.9544444444557,25.1780555556196
TOMBASI,13.639444,,25.606389,0253623,,,133822.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6394444447055,25.606388889236
UMM KHABILA,13.629167,,25.64,0253824,,,133745.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6291666668084,25.6400000002999
,13.632222,,25.656667,0253924,,,133756.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6322222222779,25.6566666663338
,13.634722,,25.662222,0253944,,,133805.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6347222224528,25.6622222219781
,13.626111,,25.690833,0254127,,,133734.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6261111113389,25.6908333335916
,13.623056,,25.681111,0254052,,,133723.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6230555558694,25.6811111109891
,13.614167,,25.619444,0253710,,,133651.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6141666666585,25.6194444445057
,13.611944,,25.610278,0253637,,,133643.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.6119444445806,25.6102777780972
,13.581389,,25.622222,0253720,,,133453.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5813888889862,25.6222222218782
,13.574722,,25.614722,0253653,,,133429.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5747222218532,25.6147222222529
,13.540556,,25.615833,0253657,,,133226.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5405555554947,25.6158333337415
,13.573056,,25.668889,0254008,,,133423.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5730555559693,25.6688888891111
,13.575556,,25.698333,0254154,,,133432.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5755555552448,25.6983333332169
,12.7675,,24.613333,0243648,~50 of ~50,2003,124603.0,DESTROYED,50.0,2003.0,50.0,2003.0,12.7675000001251,24.6133333337665
,12.764722,,24.6175,0243703,~75 of ~75,2003,124553.0,DESTROYED,75.0,2003.0,75.0,2003.0,12.7647222218532,24.6174999998253
,12.765833,,24.627778,0243740,,2003,124557.0,DESTROYED,0.0,2003.0,0.0,2003.0,12.7658333333418,24.6277777777224
,14.448611,,24.521111,0243116,,,142655.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.4486111113139,24.5211111107893
,14.5975,,24.62,0243712,,,143551.0,NO DAMAGE,0.0,0.0,0.0,0.0,14.5975000004248,24.6200000000002
KAGORMA,13.585278,,23.798056,0234753,,,133507.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5852777778474,23.7980555553198
SANGUER,13.588611,,23.770278,0234613,,,133519.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5886111114138,23.7702777779972
TILINGUE,13.573611,,23.752778,0234510,,,133425.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5736111112639,23.7527777776725
ABWALAGUA,13.555556,,23.762222,0234544,,,133320.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.5555555556446,23.762222222178
,12.125278,,24.923889,0245526,,2004,120731.0,DESTROYED,0.0,2004.0,0.0,2004.0,12.1252777773477,24.923888889161
HALOUF,12.243611,,24.854444,0245116,,2005/2006,121437.0,DAMAGED,0.0,2005.0,0.0,2006.0,12.2436111108643,24.854444444056
,13.115556,,22.140556,0220826,~50,2005,130656.0,DESTROYED,50.0,2005.0,50.0,2005.0,13.1155555554447,22.1405555553947
KONGA,13.130278,,22.136944,0220813,,2005,130749.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.1302777774976,22.1369444446306
FALAKTA,13.142222,,22.153333,0220912,,2005,130832.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.142222222178,22.1533333334667
MATALABTA,13.155,,22.138056,0220817,,2005,130918.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.15500000025,22.1380555552199
,13.140556,,22.130278,0220749,,2005,130826.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.1405555553947,22.1302777774976
DARANDY,13.157222,,22.1225,0220721,,2005,130926.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.1572222223278,22.1224999997754
NYELLI,13.112222,,22.079444,0220446,~50,2005,130644.0,DESTROYED,50.0,2005.0,50.0,2005.0,13.1122222218782,22.0794444442059
,13.116944,,22.075,0220430,,2005,130701.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.116944444131,22.0750000000501
,13.054167,,22.092222,0220532,,2005,130315.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.0541666670582,22.0922222222779
,13.060556,,22.256667,0221524,~75 of ~75,2007,130338.0,DESTROYED,75.0,2007.0,75.0,2007.0,13.0605555551949,22.2566666668334
GOJO,13.088611,,22.203611,0221213,~150 of ~150,2005,130519.0,DESTROYED,150.0,2005.0,150.0,2005.0,13.0886111115137,22.2036111114638
,13.118056,,22.207222,0221226,,2007,130705.0,DESTROYED,0.0,2007.0,0.0,2007.0,13.1180555556195,22.2072222222279
KOURROUR,13.101944,,22.186111,0221110,~100 of ~100,2005,130607.0,DESTROYED,100.0,2005.0,100.0,2005.0,13.1019444448804,22.186111111139
,13.091667,,22.181944,0221055,,2005,130530.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.0916666669833,22.1819444441809
MASTERI,13.128056,,22.193611,0221137,,,130741.0,NO DAMAGE,0.0,0.0,0.0,0.0,13.1280555554197,22.1936111107643
KONGI,13.121389,,22.158611,0220931,~50 of ~50,2006,130717.0,DESTROYED,50.0,2006.0,50.0,2006.0,13.1213888891861,22.1586111110141
GONDO KRIA,13.171111,,22.1575,0220927,~75 of ~75,2005,131016.0,DESTROYED,75.0,2005.0,75.0,2005.0,13.1711111109892,22.1575000004248
FAGARJLA,13.199444,,22.168056,0221005,,2005,131158.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.1994444445057,22.1680555555196
MABURIKEI,13.155833,,22.185833,0221109,,2005,130921.0,DESTROYED,0.0,2005.0,0.0,2005.0,13.1558333336416,22.1858333330421
,13.1575,,22.201667,0221206,~50 of ~50,2005,130927.0,DESTROYED,50.0,2005.0,50.0,2005.0,13.1575000004248,22.2016666665835
KUDUMI,13.17,,22.178611,0221043,~50 of ~50,2005,131012.0,DESTROYED,50.0,2005.0,50.0,2005.0,13.1700000003999,22.1786111115138
,13.226389,,22.237222,0221414,~50 of ~50,2005,131335.0,DESTROYED,50.0,2005.0,50.0,2005.0,13.226388889336,22.2372222225277
,13.211111,,22.240833,0221427,~25 of ~25,2006,131240.0,DESTROYED,25.0,2006.0,25.0,2006.0,13.2111111110891,22.2408333332918
,13.211667,,22.225833,0221333,~50 of ~50,2005/2006,131242.0,DESTROYED,50.0,2005.0,50.0,2006.0,13.2116666663837,22.225833333142
,13.213333,,22.267222,0221602,~50 of ~50,2006/2007,131248.0,DESTROYED,50.0,2006.0,50.0,2007.0,13.2133333331669,22.2672222219281
KAJILKAJILI,13.032778,,22.189167,0221121,~50 of ~50,2006,130158.0,DESTROYED,50.0,2006.0,50.0,2006.0,13.0327777778723,22.1891666666085
,13.242778,,22.507778,0223028,~50 of ~50,,131434.0,DESTROYED,50.0,0.0,50.0,0.0,13.2427777781721,22.5077777778224
,13.069167,,22.601111,0223604,~50 of ~50,2004,130409.0,DESTROYED,50.0,2004.0,50.0,2004.0,13.0691666663088,22.6011111113888
,13.2125,,22.311944,0221843,~50 of ~50,,131245.0,DESTROYED,50.0,0.0,50.0,0.0,13.2124999997753,22.3119444442809
GERI,13.240556,,22.218889,0221308,~50 of ~50,2004,131426.0,DESTROYED,50.0,2004.0,50.0,2004.0,13.2405555551949,22.2188888888113
,13.235556,,22.23,0221348,~25 of ~25,2005,131408.0,DESTROYED,25.0,2005.0,25.0,2005.0,13.2355555557444,22.2300000001001
,13.225556,,22.217778,0221304,~75 of ~75,2005,131332.0,DESTROYED,75.0,2005.0,75.0,2005.0,13.2255555559443,22.2177777782221
,13.105,,22.6375,0223815,~25 of ~25,2004,130618.0,DESTROYED,25.0,2004.0,25.0,2004.0,13.1050000003499,22.6374999998253
,13.232222,,22.490556,0222926,,2006,131356.0,DESTROYED,0.0,2006.0,0.0,2006.0,13.232222222178,22.4905555555946
,13.231667,,22.495278,0222943,~50 of ~50,2006,131354.0,DESTROYED,50.0,2006.0,50.0,2006.0,13.2316666668833,22.4952777778473
,13.2275,,22.496667,0222948,~25 of ~25,2006,131339.0,DESTROYED,25.0,2006.0,25.0,2006.0,13.2274999999252,22.4966666665336
ADALATA,13.218333,,22.501111,0223004,~50 of ~50,2006,131306.0,DESTROYED,50.0,2006.0,50.0,2006.0,13.2183333335167,22.5011111106894
,13.291667,,22.439167,0222621,~50 of ~50,2005,131730.0,DESTROYED,50.0,2005.0,50.0,2005.0,13.2916666665836,22.4391666670082
,13.236944,,22.409722,0222435,~100 of ~100,2004,131413.0,DESTROYED,100.0,2004.0,100.0,2004.0,13.2369444444307,22.4097222220031
HABI,13.325278,,22.418611,0222507,~50,,131931.0,NO DAMAGE,0.0,0.0,50.0,0.0,13.3252777776475,22.418611111214
KURTI,13.493333,,22.376667,0222236,~100,,132936.0,NO DAMAGE,0.0,0.0,100.0,0.0,13.4933333329671,22.3766666662338
,13.470556,,22.366667,0222200,~25 of ~25,2004,132814.0,DESTROYED,25.0,2004.0,25.0,2004.0,13.4705555559943,22.3666666664337
IRIJI,12.849444,,22.505278,0223019,~25 of ~25,,125058.0,DESTROYED,25.0,0.0,25.0,0.0,12.8494444443058,22.5052777776475
ANJATA,12.760833,,22.211111,0221240,~200 of ~200,2004,124539.0,DESTROYED,200.0,2004.0,200.0,2004.0,12.7608333329921,22.2111111110891
,12.797222,,22.262222,0221544,~50 of ~50,2004,124750.0,DESTROYED,50.0,2004.0,50.0,2004.0,12.7972222223279,22.2622222224778
,12.683056,,22.047778,0220252,,2003,124059.0,DESTROYED,0.0,2003.0,0.0,2003.0,12.6830555557694,22.0477777780222
,12.7275,,22.004444,0220016,,2003,124339.0,DESTROYED,0.0,2003.0,0.0,2003.0,12.7275000000251,22.0044444443558
ISTARINA,12.696111,,21.956667,0215724,,,124146.0,DESTROYED,0.0,0.0,0.0,0.0,12.6961111110391,21.9566666665336
TIRTI,13.131944,,22.040278,0220225,~25 of ~25,2005,130755.0,DESTROYED,25.0,2005.0,25.0,2005.0,13.1319444442809,22.0402777774976
,13.134722,,22.043611,0220237,~50 of ~50,2004,130805.0,DESTROYED,50.0,2004.0,50.0,2004.0,13.1347222225527,22.0436111110641
DIREITA,13.113889,,22.013333,0220048,~25 of ~25,2004,130650.0,DESTROYED,25.0,2004.0,25.0,2004.0,13.1138888886614,22.0133333335667
ADIGI,13.101667,,22.012778,0220046,~50 of ~50,2004,130606.0,DESTROYED,50.0,2004.0,50.0,2004.0,13.1016666667834,22.0127777773727
,12.026944,,25.141111,0250828,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,12.0269440000657,25.1411110003725
UMM DARABA,12.028333,,25.11222,0250644,~75 of ~75,2005/2006,0.0,DESTROYED,75.0,2005.0,75.0,2006.0,12.0283330002679,25.1122199999532
,11.908056,,25.114722,0250653,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9080559997847,25.1147220002203
GALDI,11.864444,,25.113889,0250650,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8644440003904,25.1138889995779
,11.927222,,25.142778,0250834,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9272219995958,25.1427779999049
,11.994444,,25.173611,0251025,~25 of ~25,2006,0.0,DESTROYED,25.0,2006.0,25.0,2006.0,11.9944439995911,25.1736109999479
UMM KURDUS,11.985278,,25.169167,0251020,~100,,0.0,NO DAMAGE,0.0,0.0,100.0,0.0,11.9852779995802,25.1691670000571
GUGHANA,11.983889,,25.148056,0250840,~25 of ~25,2005,0.0,DESTROYED,25.0,2005.0,25.0,2005.0,11.9838890002773,25.1480559995849
,11.853056,,25.168611,0251007,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.8530560004342,25.1686109995981
UM CARDOUSS,11.9225,,25.18,0251105,~75 of ~75,2005,0.0,DESTROYED,75.0,2005.0,75.0,2005.0,11.9225000003749,25.1799999996005
,11.920833,,25.2325,0251357,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9208329999432,25.2324999996754
,11.959722,,25.216111,0251258,~25,,0.0,NO DAMAGE,0.0,0.0,25.0,0.0,11.9597220000704,25.2161110002227
NABBAQAH,11.966667,,25.233056,0251354,,2006,0.0,DESTROYED,0.0,2006.0,0.0,2006.0,11.9666670001821,25.2330560001345
,11.955,,25.249167,0251457,,,0.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.9549999999502,25.249167000257
,11.541111,,23.240833,0231427,,,113228.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.541111111189,23.240833333092
,11.546389,,23.216667,0231300,,,113247.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5463888887364,23.2166666665336
,11.496389,,23.040833,0230227,,,112947.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4963888888363,23.0408333334917
KILLA KILLA,11.502222,,23.064167,0230351,,,113008.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5022222225777,23.0641666666585
,11.511944,,23.095278,0230543,,,113043.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5119444442809,23.0952777775476
USINGGIRRA,11.510833,,23.066389,0230359,,,113039.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5108333336916,23.0663888887364
,11.549444,,23.041667,0230230,,,113258.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5494444442059,23.0416666668833
,11.53,,23.086111,0230510,,,113148.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5299999999002,23.086111111139
,11.526111,,23.135833,0230809,,,113134.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5261111110391,23.1358333329421
,11.576667,,23.0125,0230045,,,113436.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5766666662338,23.0124999999752
,11.568611,,23.033056,0230159,~25 of ~25,2005/2006,113407.0,DESTROYED,25.0,2005.0,25.0,2006.0,11.5686111113139,23.0330555557695
,11.577222,,23.035556,0230208,,,113438.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5772222224278,23.0355555559443
KURRA KURRA,11.554722,,23.0025,0230009,,,113317.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5547222226526,23.002500000175
,11.496944,,22.959722,0225735,,,112949.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.496944444131,22.9597222218032
KABAR,11.511944,,22.991667,0225930,,,113043.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5119444442809,22.9916666669832
,11.518056,,22.996111,0225946,,,113105.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5180555552199,22.996111111139
KARKAR,11.520556,,23.0025,0230009,,,113114.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5205555553947,23.002500000175
DONGA,11.540556,,23.035278,0230207,,,113226.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5405555558943,23.0352777778473
,11.551944,,22.969722,0225811,,,113307.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.5519444443808,22.9697222225028
,11.476389,,23.158611,0230931,,,112835.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.476388889236,23.1586111108143
MAGULA,11.405556,,23.146389,0230847,,,112420.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4055555554447,23.1463888889363
TIRATIRA,11.404444,,23.156944,0230925,,,112416.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4044444448554,23.156944444031
,11.441944,,23.141111,0230828,,,112631.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4419444447805,23.1411111113889
,11.419444,,23.166389,0230959,,,112510.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.419444444106,23.1663888885365
,11.415278,,23.113333,0230648,,,112455.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4152777780472,23.113333333167
EL NASSEM,11.411389,,23.030556,0230150,,,112441.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4113888891861,23.0305555555946
SELELE,11.402778,,23.029722,0230147,,,112410.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4027777780722,23.029722222203
KAIRA,11.409444,,23.008611,0230031,,,112434.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4094444443058,23.0086111111141
,11.416667,,23.016667,0230100,,,112500.0,NO DAMAGE,0.0,0.0,0.0,0.0,11.4166666667334,23.0166666669333
